(1, 81, 19)
(70, 26, 19)
(22, 55, 19)
(2, 85, 19)
(47, 99, 19)
(83, 8, 19)
(9, 73, 19)
(15, 91, 19)
(2, 20, 19)
(35, 54, 19)
(12, 64, 19)
(20, 22, 19)
(74, 1, 19)
(9, 73, 19)
(48, 66, 19)
(23, 84, 19)
(8, 62, 19)
(4, 34, 19)
(99, 10, 19)
(53, 21, 19)
(55, 30, 19)
(15, 76, 19)
(66, 75, 19)
(63, 38, 19)
(72, 1, 19)
(45, 36, 19)
(27, 30, 19)
(37, 32, 19)
(6, 34, 19)
(20, 90, 19)
(10, 77, 19)
(96, 40, 19)
(27, 59, 19)
(9, 81, 19)
(76, 22, 19)
(66, 5, 19)
(44, 57, 19)
(18, 99, 19)
(84, 1, 19)
(14, 24, 19)
(45, 31, 19)
(1, 16, 19)
(32, 33, 20)
(22, 75, 20)
(3, 94, 20)
(32, 80, 20)
(74, 23, 20)
(84, 17, 20)
(15, 60, 20)
(23, 67, 20)
(76, 57, 20)
(44, 36, 20)
(69, 36, 20)
(4, 17, 20)
(19, 67, 20)
(5, 56, 20)
(4, 54, 20)
(30, 81, 20)
(23, 32, 20)
(4, 79, 20)
(1, 26, 20)
(53, 19, 20)
(23, 91, 20)
(90, 56, 20)
(9, 20, 20)
(22, 33, 20)
(1, 35, 20)
(8, 20, 20)
(75, 7, 20)
(22, 58, 20)
(30, 57, 20)
(36, 22, 20)
(68, 3, 20)
(38, 94, 20)
(17, 91, 20)
(51, 50, 20)
(64, 29, 20)
(46, 5, 20)
(18, 42, 20)
(44, 19, 20)
(46, 2, 20)
(14, 30, 20)
(24, 11, 20)
(77, 35, 20)
(58, 1, 20)
(61, 23, 20)
(23, 48, 20)
(22, 4, 20)
(48, 87, 20)
(45, 15, 20)
(41, 2, 20)
(25, 3, 20)
(94, 1, 20)
(32, 62, 20)
(56, 15, 20)
(15, 4, 20)
(39, 28, 20)
(39, 63, 20)
(47, 40, 20)
(8, 54, 20)
(18, 15, 20)
(5, 19, 20)
(19, 23, 20)
(54, 72, 20)
(54, 37, 20)
(46, 18, 20)
(96, 46, 20)
(83, 29, 20)
(68, 43, 20)
(1, 77, 20)
(20, 59, 20)
(43, 83, 20)
(30, 44, 20)
(1, 57, 20)
(10, 82, 20)
(57, 71, 21)
(35, 93, 21)
(28, 45, 21)
(40, 84, 21)
(1, 92, 21)
(10, 54, 21)
(65, 1, 21)
(80, 3, 21)
(31, 84, 21)
(72, 1, 21)
(2, 11, 21)
(96, 21, 21)
(36, 36, 21)
(32, 85, 21)
(34, 97, 21)
(88, 31, 21)
(66, 99, 21)
(79, 98, 21)
(14, 38, 21)
(1, 50, 21)
(41, 36, 21)
(4, 28, 21)
(51, 34, 21)
(24, 1, 21)
(8, 23, 21)
(70, 3, 21)
(96, 28, 21)
(57, 7, 21)
(4, 53, 21)
(34, 68, 21)
(37, 26, 21)
(10, 74, 21)
(57, 85, 21)
(2, 1, 21)
(32, 14, 21)
(19, 84, 21)
(47, 42, 21)
(67, 1, 21)
(39, 11, 21)
(44, 10, 21)
(31, 48, 21)
(1, 30, 21)
(30, 35, 21)
(50, 28, 21)
(99, 27, 21)
(43, 40, 21)
(48, 13, 21)
(74, 22, 21)
(52, 1, 21)
(7, 50, 21)
(4, 55, 21)
(45, 10, 21)
(27, 87, 21)
(42, 62, 21)
(1, 33, 21)
(14, 29, 21)
(92, 41, 21)
(17, 1, 21)
(17, 9, 21)
(3, 91, 21)
(29, 53, 21)
(12, 86, 21)
(4, 79, 21)
(99, 1, 21)
(3, 69, 21)
(69, 6, 21)
(72, 12, 21)
(33, 99, 21)
(36, 82, 21)
(14, 82, 21)
(6, 46, 21)
(20, 52, 21)
(92, 22, 21)
(1, 1, 21)
(85, 13, 21)
(1, 22, 21)
(32, 99, 21)
(16, 44, 22)
(19, 2, 22)
(61, 13, 22)
(34, 32, 22)
(87, 1, 22)
(96, 7, 22)
(25, 79, 22)
(48, 6, 22)
(15, 38, 22)
(26, 80, 22)
(35, 12, 22)
(13, 21, 22)
(5, 45, 22)
(2, 39, 22)
(3, 83, 22)
(73, 1, 22)
(58, 13, 22)
(28, 4, 22)
(90, 39, 22)
(33, 11, 22)
(58, 56, 22)
(82, 34, 22)
(32, 27, 22)
(27, 25, 22)
(19, 32, 22)
(76, 5, 22)
(54, 8, 22)
(45, 43, 22)
(10, 72, 22)
(20, 39, 22)
(49, 52, 22)
(32, 60, 22)
(8, 43, 22)
(25, 37, 22)
(71, 29, 22)
(91, 7, 22)
(28, 88, 22)
(31, 28, 22)
(78, 8, 22)
(20, 34, 22)
(17, 51, 22)
(2, 67, 22)
(44, 77, 22)
(2, 81, 22)
(41, 55, 22)
(75, 1, 22)
(14, 55, 22)
(17, 23, 22)
(27, 40, 22)
(1, 58, 22)
(21, 33, 23)
(54, 26, 23)
(49, 91, 23)
(1, 10, 23)
(38, 42, 23)
(5, 39, 23)
(1, 24, 23)
(39, 56, 23)
(56, 19, 23)
(23, 64, 23)
(23, 1, 23)
(78, 9, 23)
(34, 86, 23)
(3, 88, 23)
(1, 8, 23)
(1, 1, 23)
(21, 43, 23)
(39, 64, 23)
(2, 71, 23)
(5, 24, 23)
(27, 10, 23)
(13, 5, 23)
(22, 1, 23)
(20, 85, 23)
(70, 14, 23)
(1, 27, 23)
(35, 10, 23)
(3, 34, 23)
(56, 12, 23)
(8, 21, 23)
(24, 24, 23)
(55, 28, 23)
(22, 42, 23)
(23, 9, 23)
(15, 19, 23)
(11, 63, 23)
(4, 19, 23)
(9, 73, 23)
(1, 17, 23)
(24, 7, 23)
(16, 15, 23)
(99, 25, 23)
(28, 55, 23)
(41, 65, 23)
(80, 8, 23)
(36, 19, 23)
(2, 89, 23)
(22, 19, 23)
(59, 16, 23)
(40, 31, 23)
(8, 1, 23)
(9, 67, 23)
(39, 99, 23)
(46, 29, 23)
(44, 3, 23)
(33, 46, 23)
(39, 18, 24)
(24, 68, 24)
(48, 71, 24)
(7, 28, 24)
(11, 32, 24)
(34, 6, 24)
(7, 47, 24)
(70, 4, 24)
(17, 16, 24)
(29, 10, 24)
(26, 20, 24)
(11, 61, 24)
(1, 27, 24)
(6, 38, 24)
(24, 48, 24)
(6, 67, 24)
(37, 5, 24)
(7, 77, 24)
(5, 94, 24)
(24, 79, 24)
(43, 54, 24)
(9, 69, 24)
(11, 4, 24)
(31, 15, 24)
(6, 91, 24)
(3, 14, 24)
(12, 11, 24)
(5, 34, 24)
(30, 36, 24)
(1, 43, 24)
(1, 67, 24)
(36, 15, 25)
(31, 31, 25)
(8, 77, 25)
(10, 12, 25)
(10, 21, 25)
(22, 22, 25)
(1, 95, 25)
(6, 12, 25)
(11, 9, 25)
(22, 20, 25)
(10, 49, 25)
(23, 34, 25)
(14, 82, 25)
(22, 22, 25)
(19, 91, 25)
(26, 3, 25)
(1, 1, 25)
(16, 14, 25)
(6, 8, 25)
(37, 35, 25)
(31, 38, 25)
(32, 22, 26)
(2, 7, 26)
(12, 2, 26)
(11, 12, 26)
(28, 12, 26)
(20, 9, 26)
(1, 19, 26)
(20, 2, 26)
(9, 92, 26)
(15, 75, 26)
(15, 35, 26)
(1, 21, 26)
(32, 23, 26)
(28, 1, 26)
(17, 33, 26)
(18, 8, 27)
(97, 62, 6)
(94, 77, 7)
(98, 76, 8)
(75, 70, 8)
(76, 44, 8)
(99, 77, 9)
(68, 77, 10)
(88, 71, 10)
(96, 77, 11)
(99, 68, 12)
(80, 46, 12)
(89, 71, 12)
(94, 48, 12)
(75, 62, 12)
(85, 73, 12)
(50, 69, 13)
(97, 87, 13)
(70, 66, 14)
(99, 80, 14)
(70, 60, 14)
(76, 74, 14)
(97, 20, 15)
(87, 81, 15)
(99, 23, 15)
(99, 35, 15)
(84, 71, 15)
(81, 58, 15)
(53, 12, 16)
(80, 57, 16)
(81, 37, 16)
(52, 40, 16)
(75, 61, 17)
(40, 52, 17)
(85, 72, 17)
(79, 75, 17)
(64, 42, 17)
(94, 91, 17)
(59, 73, 18)
(90, 35, 19)
(61, 40, 19)
(60, 32, 19)
(92, 95, 19)
(49, 82, 20)
(69, 66, 20)
(71, 97, 20)
(98, 7, 20)
(63, 5, 20)
(86, 99, 20)
(80, 98, 20)
(88, 99, 20)
(49, 22, 20)
(57, 70, 20)
(71, 39, 21)
(50, 80, 21)
(48, 33, 21)
(29, 86, 21)
(59, 77, 21)
(35, 56, 21)
(96, 74, 21)
(30, 99, 22)
(72, 60, 22)
(64, 45, 22)
(50, 68, 22)
(99, 74, 22)
(37, 50, 22)
(74, 59, 22)
(37, 47, 23)
(41, 99, 23)
(47, 40, 23)
(86, 15, 23)
(59, 65, 24)
(82, 74, 24)
(36, 99, 24)
(50, 19, 24)
(11, 63, 24)
(64, 95, 24)
(45, 84, 25)
(65, 2, 25)
(82, 9, 25)
(99, 83, 25)
(52, 87, 25)
(41, 18, 25)
(67, 20, 26)
(55, 53, 26)
(50, 53, 26)
(24, 70, 26)
(45, 91, 26)
(59, 92, 26)
(57, 13, 26)
(52, 6, 27)
(28, 90, 27)
(57, 99, 27)
(39, 72, 27)
(63, 88, 27)
(34, 58, 27)
(65, 14, 27)
(69, 11, 27)
(4, 68, 28)
(35, 84, 28)
(8, 41, 28)
(99, 38, 28)
(21, 60, 28)
(84, 7, 29)
(48, 23, 29)
(40, 34, 29)
(55, 13, 29)
(34, 29, 29)
(75, 26, 29)
(49, 1, 30)
(11, 68, 30)
(1, 76, 30)
(22, 68, 30)
(50, 70, 30)
(23, 76, 30)
(53, 4, 30)
(91, 47, 30)
(20, 76, 31)
(2, 57, 31)
(21, 62, 31)
(39, 45, 32)
(53, 46, 32)
(17, 76, 33)
(11, 95, 33)
(44, 72, 33)
(12, 62, 33)
(9, 57, 33)
(76, 19, 33)
(61, 42, 34)
(30, 53, 34)
(7, 12, 34)
(9, 76, 35)
(40, 19, 35)
(33, 64, 35)
(10, 40, 36)
(7, 99, 37)
(1, 17, 37)
(22, 29, 37)
(32, 86, 37)
(17, 45, 38)
(1, 23, 38)
(12, 90, 38)
(48, 39, 38)
(11, 28, 38)
(19, 76, 40)
(46, 14, 41)
(26, 28, 41)
(5, 41, 42)
(20, 17, 42)
(13, 12, 42)
(46, 40, 43)
(12, 12, 44)
(4, 26, 44)
(28, 66, 45)
(19, 26, 46)
(20, 55, 47)
(16, 72, 47)
(11, 3, 47)
(9, 3, 49)
(15, 5, 50)
